id,booking_status,probability
58068,1,0.7820662
58069,0,0.39492595
58070,0,0.052231487
58071,1,0.6858427
58072,1,0.83479637
58073,0,0.48403236
58074,0,0.495175
58075,1,0.7319952
58076,0,0.055220168
58077,0,0.4074119
58078,0,0.08539544
58079,1,0.8200383
58080,0,0.3615838
58081,1,0.790208
58082,1,0.5743616
58083,0,0.1471844
58084,1,0.83749086
58085,1,0.7897473
58086,1,0.8082077
58087,1,0.8158472
58088,0,0.26627094
58089,0,0.041996114
58090,1,0.6947417
58091,0,0.30913737
58092,0,0.43796572
58093,0,0.0017184739
58094,0,0.10256202
58095,1,0.67876613
58096,0,0.034476135
58097,1,0.84242004
58098,0,0.4954227
58099,1,0.7310241
58100,0,1.9235138e-06
58101,0,0.00019611065
58102,1,0.54360384
58103,1,0.53615606
58104,0,0.42264098
58105,1,0.5748026
58106,1,0.5043584
58107,0,0.04419355
58108,0,0.08820557
58109,0,0.4196091
58110,0,0.18684866
58111,0,0.023823647
58112,0,0.17866595
58113,1,0.7153756
58114,1,0.8371212
58115,0,0.4359976
58116,1,0.75967455
58117,1,0.9389337
58118,0,0.035893597
58119,1,0.68322283
58120,1,0.8734103
58121,1,0.82894397
58122,0,0.21976459
58123,0,0.1503345
58124,1,0.81509393
58125,0,0.054465923
58126,0,0.35487467
58127,0,0.15889132
58128,0,0.043641906
58129,1,0.7139763
58130,0,0.42387936
58131,0,0.04494843
58132,1,0.631567
58133,0,0.08640687
58134,0,0.07022273
58135,1,0.51807576
58136,0,0.27153412
58137,0,0.04815185
58138,1,0.54440767
58139,0,0.42812616
58140,1,0.823224
58141,0,0.36476657
58142,0,0.09295736
58143,0,0.42822126
58144,0,0.04297111
58145,0,0.0005035681
58146,1,0.50948626
58147,0,0.027509052
58148,0,0.022465512
58149,1,0.7101511
58150,0,0.18233156
58151,0,0.42533103
58152,0,0.36011147
58153,0,0.10348092
58154,0,0.33634487
58155,1,0.7308119
58156,0,0.13858077
58157,0,0.06198878
58158,0,0.09621498
58159,1,0.5950284
58160,0,0.4610882
58161,0,0.46940115
58162,0,0.1946249
58163,1,0.70858026
58164,1,0.87882143
58165,0,0.2972944
58166,0,0.06624226
58167,1,0.5350867
58168,1,0.75560933
58169,1,0.5068858
58170,0,0.23750037
58171,1,0.85911584
58172,0,0.0006069966
58173,0,0.17711267
58174,1,0.87560934
58175,0,0.47918934
58176,0,0.37277997
58177,0,0.14561096
58178,1,0.5418239
58179,0,0.2082866
58180,0,0.114972666
58181,0,0.00798787
58182,1,0.8860883
58183,0,0.40964064
58184,0,0.35355002
58185,0,0.026173655
58186,0,0.14778966
58187,0,0.39485478
58188,0,0.14234214
58189,1,0.80953515
58190,1,0.60297996
58191,1,0.8947373
58192,0,0.12331598
58193,0,0.09237185
58194,1,0.54703975
58195,1,0.59165233
58196,0,0.026859565
58197,0,0.17105077
58198,1,0.81778324
58199,0,0.20785205
58200,0,0.40571496
58201,1,0.8770099
58202,0,0.4717816
58203,0,0.35533217
58204,1,0.68626636
58205,0,0.082360044
58206,1,0.63457376
58207,0,0.28974798
58208,0,0.023733929
58209,1,0.55396605
58210,0,0.059365842
58211,1,0.92069733
58212,0,8.518638e-06
58213,0,0.06890536
58214,0,5.771268e-22
58215,1,0.9375106
58216,0,0.10076421
58217,1,0.82105434
58218,1,0.8553226
58219,0,0.035958875
58220,1,0.8323978
58221,1,0.7997468
58222,0,0.18654267
58223,0,0.25758338
58224,0,0.21036902
58225,0,4.2304555e-06
58226,0,0.025614707
58227,1,0.8440951
58228,0,0.48846927
58229,0,0.123190574
58230,1,0.78265303
58231,0,0.039513346
58232,1,0.8727072
58233,0,0.18919662
58234,0,0.4727781
58235,1,0.8523403
58236,0,0.034085285
58237,0,0.1921265
58238,1,0.84024525
58239,1,0.56507665
58240,0,0.09978027
58241,0,0.1271576
58242,1,0.6096599
58243,1,0.8115243
58244,0,0.03654974
58245,1,0.92331636
58246,0,0.0072172326
58247,0,0.3814147
58248,1,0.50458556
58249,1,0.8520121
58250,0,0.17056386
58251,1,0.82281995
58252,0,0.114356756
58253,0,0.041830774
58254,0,0.0067663593
58255,0,0.09059113
58256,1,0.62148446
58257,1,0.82989156
58258,0,0.4964713
58259,1,0.7492472
58260,0,0.20475641
58261,0,0.026993217
58262,0,0.15345736
58263,0,0.17379302
58264,0,0.061288163
58265,0,0.14392155
58266,1,0.5549522
58267,0,0.113375284
58268,1,0.6320979
58269,1,0.69924897
58270,0,0.32111308
58271,0,0.10842476
58272,1,0.80297196
58273,0,0.17935486
58274,0,0.2760939
58275,0,0.10279054
58276,0,0.30780366
58277,0,0.46269467
58278,0,0.19102445
58279,0,0.37866104
58280,0,0.110948965
58281,0,0.106426045
58282,0,0.112117335
58283,0,0.061243583
58284,0,0.42126796
58285,1,0.81215316
58286,1,0.78559184
58287,0,0.05862536
58288,1,0.6788108
58289,1,0.74035114
58290,1,0.6796315
58291,0,0.15326671
58292,1,0.8207103
58293,0,0.093980215
58294,0,0.04312839
58295,0,0.08852601
58296,1,0.82989514
58297,0,0.36808136
58298,1,0.8018604
58299,1,0.9298482
58300,0,0.14764531
58301,1,0.66576374
58302,0,0.037128046
58303,0,0.09608058
58304,1,0.9002968
58305,1,0.9252253
58306,0,0.40717942
58307,1,0.7914788
58308,1,0.8816858
58309,1,0.8392263
58310,0,0.13769022
58311,0,0.047677945
58312,0,0.10858161
58313,0,0.14301328
58314,0,0.032914557
58315,1,0.649397
58316,1,0.771036
58317,1,0.5988943
58318,0,0.40264958
58319,0,0.15825748
58320,0,0.32494873
58321,0,0.16880965
58322,1,0.60197014
58323,0,0.46804887
58324,0,0.009648945
58325,1,0.85943127
58326,0,0.0025453132
58327,0,0.36977446
58328,1,0.80432165
58329,1,0.6955714
58330,0,0.24875422
58331,0,0.0073140105
58332,0,0.049177293
58333,0,0.11100068
58334,1,0.77101547
58335,1,0.6200072
58336,0,0.014361998
58337,0,0.082062274
58338,1,0.9100276
58339,0,0.47333348
58340,0,0.005620289
58341,0,0.45749238
58342,1,0.9199211
58343,1,0.71003383
58344,0,0.16202788
58345,0,0.06545757
58346,0,0.293367
58347,0,0.28569758
58348,0,0.067891546
58349,0,0.23617369
58350,0,0.16304776
58351,0,0.026861478
58352,0,0.06758063
58353,0,0.008166925
58354,0,0.13443497
58355,1,0.5756715
58356,0,0.3250834
58357,0,0.028220484
58358,1,0.8394689
58359,0,0.07630545
58360,0,0.12825741
58361,1,0.7780998
58362,0,0.22189417
58363,0,0.116408154
58364,0,0.17183681
58365,1,0.75971746
58366,0,0.20488079
58367,0,0.36096874
58368,0,0.07398418
58369,0,0.11843497
58370,0,0.04118178
58371,1,0.7412451
58372,1,0.91695374
58373,0,0.002495042
58374,1,0.9160512
58375,0,0.012819548
58376,1,0.6585797
58377,0,0.38788593
58378,1,0.849176
58379,0,0.34737134
58380,0,0.043975558
58381,1,0.7120044
58382,1,0.78609645
58383,0,0.05848689
58384,1,0.6304079
58385,0,0.06417397
58386,0,0.27860513
58387,1,0.8198011
58388,1,0.5294548
58389,1,0.6461847
58390,0,0.26383084
58391,0,0.4445944
58392,1,0.8591428
58393,1,0.8115368
58394,1,0.88649154
58395,1,0.7125112
58396,1,0.7326195
58397,0,0.40316603
58398,0,0.18735161
58399,0,0.018974833
58400,0,0.37785953
58401,1,0.7231256
58402,0,0.35950786
58403,1,0.7551049
58404,0,1.2027333e-08
58405,1,0.6871278
58406,0,0.01467813
58407,0,0.12864189
58408,1,0.8447669
58409,1,0.52079445
58410,0,0.07938973
58411,1,0.8427213
58412,0,0.03345338
58413,0,0.06506318
58414,0,0.42508972
58415,1,0.84839576
58416,1,0.81433094
58417,0,0.18375249
58418,1,0.8449779
58419,0,0.4792497
58420,0,0.021721492
58421,0,0.09655555
58422,1,0.7058239
58423,0,0.3830183
58424,1,0.61345
58425,1,0.79782975
58426,0,0.033611562
58427,0,0.009519163
58428,0,0.44075868
58429,1,0.8697937
58430,0,0.07842669
58431,0,0.12553905
58432,1,0.5256619
58433,1,0.7265769
58434,1,0.86397403
58435,0,0.30639526
58436,0,0.44709855
58437,0,0.13508396
58438,0,0.048478357
58439,1,0.8420934
58440,0,0.17899361
58441,0,0.25425273
58442,1,0.8944887
58443,0,1.0683068e-06
58444,1,0.72585326
58445,0,0.38932514
58446,0,0.09563098
58447,0,0.2160102
58448,1,0.8599128
58449,1,0.51500297
58450,0,0.44566557
58451,1,0.8384915
58452,0,0.094257884
58453,0,0.31708747
58454,1,0.7038633
58455,0,0.056060277
58456,0,0.0563013
58457,0,0.018922914
58458,1,0.69361264
58459,0,0.042618368
58460,1,0.8598014
58461,0,0.10375935
58462,1,0.93161386
58463,1,0.58820194
58464,1,0.88428557
58465,1,0.5212917
58466,0,0.13009521
58467,0,0.0027525707
58468,0,0.14910956
58469,1,0.93378747
58470,0,0.08724387
58471,1,0.7962341
58472,0,0.1803063
58473,0,0.11827963
58474,1,0.6057984
58475,0,0.010340139
58476,0,0.40997094
58477,0,0.031148504
58478,1,0.7551103
58479,0,0.23531592
58480,0,0.17211418
58481,0,0.11830812
58482,0,0.20494683
58483,1,0.8040237
58484,1,0.9046721
58485,0,1.4605694e-22
58486,1,0.8311024
58487,0,0.15032941
58488,1,0.753303
58489,1,0.7068741
58490,1,0.75645256
58491,1,0.83024997
58492,0,0.09338732
58493,0,0.24591601
58494,0,0.0025687402
58495,1,0.84643257
58496,0,0.029480172
58497,0,0.0556678
58498,0,0.04307869
58499,1,0.56218386
58500,0,3.349071e-15
58501,0,9.949974e-10
58502,1,0.8105148
58503,0,0.43726477
58504,1,0.53696334
58505,1,0.9044608
58506,1,0.8241377
58507,0,0.112790965
58508,1,0.66572213
58509,1,0.55230445
58510,0,0.021708855
58511,0,0.11747807
58512,0,0.015033941
58513,0,0.08366934
58514,0,0.27636665
58515,0,0.39859217
58516,0,0.00089047523
58517,1,0.877494
58518,0,0.12813169
58519,0,0.33201757
58520,1,0.8516647
58521,0,0.046783753
58522,1,0.8597186
58523,0,0.12879491
58524,1,0.5681886
58525,0,0.22497606
58526,0,0.1802828
58527,0,0.022570644
58528,1,0.65545803
58529,0,0.40398857
58530,0,0.043148346
58531,0,0.04448732
58532,0,0.0583217
58533,1,0.86372256
58534,0,0.16980536
58535,1,0.87039596
58536,0,0.018154249
58537,1,0.82858455
58538,1,0.9112361
58539,1,0.92209417
58540,1,0.7939941
58541,0,0.054967638
58542,1,0.6008622
58543,0,0.09568525
58544,1,0.843979
58545,1,0.82471424
58546,0,0.35335237
58547,1,0.8411573
58548,0,0.06035027
58549,1,0.5757059
58550,0,0.1553266
58551,0,0.38459536
58552,0,0.0017016018
58553,0,0.3301948
58554,0,0.4530033
58555,0,0.07855774
58556,1,0.8672436
58557,0,0.022591237
58558,0,0.47573587
58559,1,0.73903614
58560,0,0.23589431
58561,1,0.83925414
58562,0,0.09004774
58563,1,0.81762815
58564,0,0.19824632
58565,1,0.8481827
58566,0,0.46453983
58567,1,0.8266783
58568,0,0.42392802
58569,1,0.59911627
58570,0,0.4689237
58571,1,0.6395306
58572,1,0.7564325
58573,0,0.12647468
58574,0,0.28281295
58575,0,0.025346821
58576,0,0.1925372
58577,0,0.34329396
58578,1,0.95660216
58579,0,0.046323482
58580,1,0.92739
58581,0,0.0048815473
58582,0,3.526175e-07
58583,1,0.8918994
58584,0,0.15495859
58585,0,0.32463342
58586,0,0.06681047
58587,0,0.089643426
58588,1,0.78840834
58589,1,0.71051484
58590,0,0.028678857
58591,1,0.8045127
58592,0,0.0014612197
58593,0,0.0678231
58594,1,0.65782684
58595,0,0.21561031
58596,1,0.79847
58597,1,0.9044923
58598,0,0.08863425
58599,0,0.31784528
58600,0,0.23886834
58601,0,2.3688622e-26
58602,0,0.042373225
58603,0,0.15308335
58604,0,0.006244241
58605,0,0.17697503
58606,0,0.076483674
58607,0,0.03336827
58608,0,0.32459295
58609,0,0.37045336
58610,0,0.13520257
58611,1,0.60863703
58612,1,0.51890117
58613,0,0.074548304
58614,1,0.9306002
58615,0,0.065824494
58616,0,0.3296046
58617,0,0.4019796
58618,0,0.10951018
58619,1,0.5035371
58620,1,0.7744914
58621,0,0.048965994
58622,0,0.051940225
58623,1,0.5545889
58624,0,5.6443752e-11
58625,0,0.06015543
58626,1,0.8881043
58627,1,0.6249773
58628,0,0.0494335
58629,1,0.76600516
58630,1,0.5641818
58631,0,0.0043103453
58632,0,0.18351735
58633,1,0.8506823
58634,0,0.13104855
58635,1,0.54180074
58636,1,0.87506694
58637,1,0.6858528
58638,0,0.025994522
58639,0,0.08123975
58640,0,0.14116152
58641,0,0.24167065
58642,0,0.11634867
58643,0,0.0012029926
58644,1,0.9287377
58645,1,0.78034645
58646,0,0.19912685
58647,0,0.12842968
58648,1,0.92500657
58649,1,0.5224909
58650,1,0.8236202
58651,0,0.18195215
58652,0,0.38898048
58653,1,0.82951665
58654,1,0.8963068
58655,1,0.78849137
58656,0,0.4399032
58657,1,0.9347505
58658,1,0.6490627
58659,0,0.05971123
58660,0,0.27520296
58661,0,0.0033326119
58662,0,0.16998117
58663,0,0.027134374
58664,1,0.5001736
58665,0,0.027078407
58666,0,0.007228896
58667,0,0.09330852
58668,1,0.8348182
58669,0,0.04675636
58670,1,0.5122121
58671,1,0.9421213
58672,0,0.3448216
58673,0,0.22588871
58674,0,0.1310798
58675,0,0.3740724
58676,0,0.34074628
58677,1,0.67408425
58678,0,0.39285222
58679,1,0.7722054
58680,1,0.7545283
58681,0,0.051880077
58682,0,0.16675927
58683,0,0.17334631
58684,0,0.0442835
58685,0,0.022655832
58686,0,0.026661098
58687,0,0.08181198
58688,1,0.564506
58689,1,0.7442462
58690,1,0.6033182
58691,0,0.39051807
58692,1,0.84892917
58693,1,0.6844057
58694,1,0.58693534
58695,0,0.40172523
58696,0,0.08004073
58697,1,0.86953974
58698,1,0.78899133
58699,1,0.57063186
58700,1,0.9013633
58701,1,0.8941443
58702,0,0.47711232
58703,0,0.17543261
58704,0,0.15025988
58705,0,0.030032353
58706,0,0.09607348
58707,0,0.06759544
58708,0,0.23425025
58709,0,0.10394577
58710,0,0.20910653
58711,0,0.24585229
58712,1,0.75938386
58713,0,0.19930077
58714,0,0.36444944
58715,1,0.932528
58716,0,0.087207176
58717,1,0.78660935
58718,0,0.25038245
58719,0,0.21280332
58720,1,0.6169061
58721,1,0.81484985
58722,0,0.10277764
58723,0,0.20614585
58724,0,0.32207832
58725,1,0.82615733
58726,0,0.13415194
58727,0,0.07774387
58728,1,0.5268689
58729,1,0.8038926
58730,0,0.14272407
58731,0,0.0044385246
58732,0,0.025907153
58733,0,0.26561633
58734,0,0.0703847
58735,0,0.032974876
58736,1,0.7819669
58737,1,0.8236097
58738,0,0.09505577
58739,0,0.021273829
58740,0,0.11349079
58741,0,0.00399202
58742,0,0.038850274
58743,0,0.046540797
58744,0,0.14581229
58745,0,0.08138556
58746,0,0.05712464
58747,0,0.22548002
58748,0,0.42303255
58749,0,0.028321631
58750,1,0.93615973
58751,1,0.7564457
58752,0,0.46586308
58753,0,0.18580411
58754,0,0.49102694
58755,0,0.115738064
58756,0,0.1356884
58757,1,0.8037659
58758,1,0.8866617
58759,0,0.1119483
58760,1,0.9478371
58761,0,0.40090677
58762,0,0.15843676
58763,1,0.7862334
58764,1,0.8267205
58765,0,0.15440752
58766,1,0.5431533
58767,0,0.15531914
58768,1,0.8335984
58769,0,0.20822074
58770,1,0.82855916
58771,0,0.06466883
58772,0,0.1764686
58773,0,0.024008742
58774,0,0.14071944
58775,0,0.2119129
58776,0,0.3722105
58777,1,0.6477485
58778,0,0.0023468358
58779,0,0.11209401
58780,0,0.494882
58781,0,0.30771178
58782,0,1.4629598e-05
58783,0,0.22601314
58784,0,0.26422748
58785,0,0.3645243
58786,0,0.19154966
58787,0,0.068549
58788,0,0.030960282
58789,0,0.18279006
58790,0,0.13301261
58791,0,0.1068747
58792,1,0.7189977
58793,1,0.5528199
58794,0,0.36605588
58795,0,0.1727399
58796,1,0.64952874
58797,0,0.009059022
58798,0,0.050923705
58799,1,0.80382496
58800,0,0.08402755
58801,0,0.037928384
58802,0,0.22711724
58803,0,0.007818148
58804,1,0.8184747
58805,0,0.2759477
58806,1,0.83021355
58807,0,0.31327915
58808,0,0.020433923
58809,0,0.25568599
58810,0,0.08662273
58811,1,0.5520891
58812,0,0.3023803
58813,0,0.03195913
58814,0,0.3182799
58815,0,0.42519167
58816,0,0.15655926
58817,0,1.9889203e-05
58818,1,0.645011
58819,0,0.29428452
58820,0,0.102196
58821,0,0.0071458807
58822,0,0.022075785
58823,0,0.017066134
58824,1,0.60371864
58825,0,0.097107835
58826,0,5.803314e-07
58827,0,0.37320966
58828,0,0.2610905
58829,0,0.18088509
58830,0,0.18361722
58831,0,0.09457066
58832,0,0.01808349
58833,0,0.25795278
58834,1,0.82744914
58835,0,0.17964785
58836,1,0.766237
58837,0,0.044249117
58838,0,0.12945797
58839,0,0.08920487
58840,0,0.05078054
58841,1,0.8037084
58842,1,0.795328
58843,0,0.35769057
58844,1,0.85830843
58845,0,0.1713335
58846,0,0.1655557
58847,0,0.24680361
58848,0,0.43535164
58849,0,0.006922308
58850,0,0.41293153
58851,0,0.10377434
58852,1,0.50314367
58853,0,0.20191728
58854,0,0.0024758137
58855,0,0.34174517
58856,0,0.184904
58857,0,0.37682348
58858,0,0.12995544
58859,1,0.8485309
58860,1,0.68657726
58861,0,0.34497005
58862,0,0.06845663
58863,0,0.24138568
58864,0,0.03613359
58865,0,0.12183816
58866,0,0.05782861
58867,0,0.093448624
58868,1,0.68305707
58869,0,0.14197733
58870,0,0.3803859
58871,1,0.8470737
58872,0,0.0039627203
58873,0,0.24746975
58874,0,0.067176886
58875,0,0.4975328
58876,0,0.40111515
58877,0,0.40992486
58878,0,0.24138774
58879,0,0.1741572
58880,0,0.19720688
58881,1,0.7892395
58882,0,0.06391038
58883,0,0.14894213
58884,0,0.020474315
58885,0,0.05428222
58886,0,0.22311752
58887,0,0.23059823
58888,1,0.5478903
58889,1,0.79859006
58890,1,0.5986927
58891,0,0.40631473
58892,1,0.62158656
58893,1,0.69458735
58894,0,0.011111828
58895,1,0.939406
58896,0,0.12591016
58897,0,0.030402094
58898,0,0.2392765
58899,0,0.1197238
58900,0,0.42186737
58901,1,0.5236511
58902,1,0.8677951
58903,0,0.45752692
58904,1,0.89541215
58905,0,0.35183075
58906,1,0.6163422
58907,0,0.16431078
58908,1,0.8478729
58909,0,0.09469284
58910,1,0.70517546
58911,0,0.21062243
58912,0,0.052176416
58913,0,0.4325491
58914,1,0.68369824
58915,0,0.26518828
58916,1,0.7862192
58917,0,0.3574377
58918,0,0.29873112
58919,0,0.3733896
58920,0,0.29354623
58921,0,0.47516647
58922,0,0.13837165
58923,1,0.88906574
58924,1,0.7566562
58925,1,0.56365776
58926,0,0.40513816
58927,1,0.61341316
58928,0,0.051975116
58929,0,0.19255346
58930,0,0.029396996
58931,0,0.17813955
58932,0,0.15428136
58933,1,0.77295417
58934,1,0.84765387
58935,1,0.8776984
58936,0,0.09372106
58937,1,0.8591147
58938,0,0.0043907375
58939,0,0.32845432
58940,1,0.83502144
58941,0,0.38935232
58942,1,0.8233684
58943,0,0.32047307
58944,0,0.36505896
58945,1,0.70997894
58946,0,0.12073549
58947,1,0.7826391
58948,1,0.7814369
58949,0,0.054167356
58950,0,0.2032362
58951,0,0.16839522
58952,0,0.35052872
58953,0,0.041079935
58954,1,0.5350384
58955,0,0.3313991
58956,1,0.9559616
58957,1,0.81701434
58958,0,0.059204094
58959,0,0.34241122
58960,0,0.2772074
58961,0,0.0038468686
58962,0,0.2939124
58963,0,0.16889729
58964,1,0.9004412
58965,0,0.09173115
58966,1,0.76735336
58967,0,0.34141257
58968,0,0.0065199384
58969,1,0.55033314
58970,0,0.07342715
58971,1,0.7861927
58972,0,0.06501871
58973,1,0.7132305
58974,0,0.2860622
58975,1,0.962617
58976,0,0.18829854
58977,0,0.21045913
58978,0,0.4128582
58979,0,0.036609463
58980,1,0.82403654
58981,1,0.52096003
58982,1,0.7923184
58983,0,0.44277015
58984,0,0.028886802
58985,0,0.21014039
58986,0,0.3559289
58987,1,0.81389827
58988,0,0.029555492
58989,0,0.13820972
58990,0,0.13682115
58991,0,0.00348017
58992,1,0.7813288
58993,1,0.7558539
58994,0,0.10459806
58995,1,0.7892395
58996,0,0.14692608
58997,1,0.5117053
58998,1,0.79145324
58999,0,0.41474536
59000,0,0.013164997
59001,1,0.7510981
59002,0,0.15276693
59003,0,0.38216183
59004,0,0.088986896
59005,1,0.7558482
59006,0,0.3462505
59007,1,0.8371984
59008,0,0.11147896
59009,0,0.0896039
59010,1,0.6098226
59011,0,0.059264913
59012,0,0.050874356
59013,1,0.84050834
59014,1,0.816121
59015,0,0.4610548
59016,0,0.00676725
59017,0,0.34912303
59018,1,0.63604474
59019,0,0.43855
59020,0,0.08469339
59021,0,0.3963958
59022,1,0.6158163
59023,0,0.22968322
59024,0,0.20010942
59025,0,0.34930086
59026,1,0.8429271
59027,0,0.29240093
59028,0,0.47131857
59029,0,0.06599576
59030,0,0.14972687
59031,1,0.5987935
59032,0,0.3449364
59033,1,0.52514815
59034,0,0.05836752
59035,0,0.026746524
59036,1,0.8866599
59037,1,0.93708605
59038,1,0.60041875
59039,0,0.34564826
59040,0,0.0051372102
59041,0,0.09234315
59042,1,0.63979137
59043,0,0.28677827
59044,0,0.12159168
59045,0,0.4603369
59046,0,0.42480874
59047,0,0.055702426
59048,0,0.007614353
59049,0,0.15170932
59050,0,0.35200536
59051,0,0.19874574
59052,1,0.9315555
59053,1,0.8776672
59054,0,0.13938141
59055,1,0.79155874
59056,1,0.9152644
59057,0,0.42353857
59058,1,0.9155633
59059,0,0.004411246
59060,1,0.76124233
59061,0,0.22447823
59062,0,0.37936532
59063,0,0.1429274
59064,0,0.15167417
59065,1,0.6075795
59066,0,0.3126627
59067,0,0.16126947
59068,0,0.22833501
59069,0,0.24815078
59070,0,0.118544795
59071,0,0.18516777
59072,0,0.056432076
59073,0,0.059571005
59074,0,0.041906115
59075,0,0.41349152
59076,0,0.18331915
59077,0,0.26901004
59078,1,0.5346486
59079,0,0.2762342
59080,0,0.0794124
59081,0,0.1224616
59082,1,0.73554957
59083,0,0.41372734
59084,0,0.36349437
59085,0,0.09451502
59086,1,0.6516553
59087,1,0.8196788
59088,0,0.043339524
59089,0,0.2030208
59090,0,0.17528644
59091,0,0.042486962
59092,0,0.28082484
59093,1,0.53728527
59094,0,0.12268236
59095,0,0.17949007
59096,0,0.048825085
59097,0,0.15158388
59098,1,0.7302195
59099,0,0.0018555296
59100,0,0.024033373
59101,1,0.7237958
59102,1,0.6075228
59103,1,0.7944877
59104,0,0.42474714
59105,0,0.3212369
59106,1,0.57107687
59107,0,0.08657975
59108,1,0.7046176
59109,1,0.79549074
59110,1,0.8183896
59111,0,0.08664082
59112,0,0.00013775665
59113,0,0.02124463
59114,0,0.33878267
59115,0,0.024619563
59116,1,0.53503186
59117,0,0.09332378
59118,0,0.058094636
59119,0,0.39484975
59120,0,0.23610137
59121,1,0.88266
59122,0,0.023526015
59123,0,0.34673494
59124,0,0.16770136
59125,1,0.52050006
59126,0,0.0033921436
59127,1,0.6703769
59128,0,0.0018154477
59129,0,0.00058502506
59130,0,0.15807445
59131,0,0.05184964
59132,0,0.0020334017
59133,0,0.19263563
59134,1,0.8633367
59135,0,0.2075099
59136,1,0.7109289
59137,0,0.2764402
59138,1,0.88894427
59139,1,0.8175297
59140,0,0.17489251
59141,0,0.0021114633
59142,0,0.10849494
59143,0,0.018755607
59144,1,0.7903376
59145,0,0.005934632
59146,0,8.5639425e-05
59147,0,0.16779053
59148,1,0.69268227
59149,0,0.25119725
59150,1,0.8840735
59151,0,0.19415385
59152,0,1.8832034e-05
59153,0,0.12216219
59154,0,0.15114127
59155,0,0.1260822
59156,0,0.0940661
59157,0,0.00763199
59158,0,0.038141835
59159,0,0.14875053
59160,0,0.027576886
59161,0,0.20544817
59162,0,0.00087298336
59163,0,0.032718353
59164,0,0.46321753
59165,0,0.008608423
59166,1,0.8247619
59167,0,0.024303898
59168,0,0.45134753
59169,0,0.16694115
59170,0,0.058233395
59171,1,0.74489343
59172,0,0.19998595
59173,0,0.08242496
59174,1,0.5333219
59175,1,0.8968595
59176,0,0.37122893
59177,0,8.225306e-08
59178,0,0.101918146
59179,0,0.08013557
59180,0,0.043558247
59181,1,0.8244665
59182,0,0.057003323
59183,0,0.012024072
59184,0,0.23491257
59185,0,0.22647205
59186,0,0.2737045
59187,1,0.80066884
59188,0,0.4680605
59189,1,0.8095484
59190,0,0.072946906
59191,1,0.9194006
59192,0,0.3195191
59193,1,0.78084666
59194,0,0.27449206
59195,0,0.38494664
59196,0,0.42477345
59197,0,0.18325236
59198,0,0.04087474
59199,1,0.76996726
59200,0,0.19080074
59201,0,0.13614835
59202,1,0.9393071
59203,0,0.012216962
59204,0,0.025747009
59205,0,0.32244715
59206,0,0.2056092
59207,1,0.830019
59208,0,0.1857542
59209,0,0.29730505
59210,1,0.54048336
59211,1,0.8986896
59212,0,0.27794704
59213,0,0.30558074
59214,0,0.25092268
59215,1,0.58095044
59216,0,0.094168484
59217,1,0.9184579
59218,0,0.17768317
59219,0,0.23116958
59220,0,0.24728665
59221,0,0.17903301
59222,0,0.11187826
59223,0,0.20502336
59224,0,0.49803674
59225,0,0.051755823
59226,1,0.8393962
59227,0,0.116159685
59228,0,0.18977307
59229,0,0.13895725
59230,0,0.12453065
59231,0,0.025257224
59232,0,0.19038713
59233,1,0.7692941
59234,1,0.84255725
59235,0,0.025337389
59236,0,0.07410031
59237,0,0.06631762
59238,0,0.109012716
59239,0,0.16236237
59240,0,0.48214403
59241,1,0.9251646
59242,0,0.01968196
59243,1,0.85675085
59244,0,0.05383044
59245,1,0.5414337
59246,1,0.5027241
59247,0,9.4146075e-05
59248,0,0.017876662
59249,0,0.18218909
59250,0,0.003475034
59251,0,0.2866508
59252,1,0.7883997
59253,0,0.2729283
59254,0,0.0966874
59255,0,1.3929813e-25
59256,0,0.022231698
59257,1,0.5576546
59258,0,0.41937044
59259,1,0.6194723
59260,0,0.2541946
59261,0,0.06352549
59262,1,0.64595807
59263,0,0.3146241
59264,0,0.08702236
59265,1,0.7166527
59266,1,0.82105845
59267,1,0.60965735
59268,0,0.0077630077
59269,1,0.8806657
59270,1,0.5263048
59271,0,0.14626534
59272,1,0.80367804
59273,1,0.58888817
59274,0,0.1118959
59275,0,0.123511866
59276,0,0.20741796
59277,0,0.045093473
59278,0,0.18803743
59279,0,0.3929376
59280,0,0.21900387
59281,0,0.4905822
59282,0,0.45395267
59283,1,0.869604
59284,1,0.7510487
59285,0,0.31519887
59286,1,0.937856
59287,0,0.1167724
59288,0,0.10071936
59289,1,0.78241533
59290,0,3.2323943e-08
59291,0,0.19609767
59292,0,0.41402987
59293,0,0.17034827
59294,1,0.87319845
59295,0,0.19741005
59296,1,0.84968925
59297,1,0.9041349
59298,0,0.027619582
59299,1,0.53853935
59300,0,0.054521255
59301,0,0.25479016
59302,1,0.5214757
59303,0,0.032528695
59304,0,0.44742718
59305,0,0.4915294
59306,0,0.08808506
59307,0,0.20384169
59308,0,0.008473609
59309,1,0.6130219
59310,0,0.05726857
59311,0,0.35176247
59312,1,0.81690454
59313,0,0.040448323
59314,0,0.40686083
59315,0,0.026898984
59316,0,0.13171773
59317,0,0.11598371
59318,1,0.6616714
59319,0,0.46955597
59320,1,0.5146807
59321,1,0.8210157
59322,1,0.59062994
59323,1,0.8264351
59324,1,0.873696
59325,1,0.5437448
59326,0,0.04641617
59327,0,0.13764195
59328,0,0.2777171
59329,0,0.22769125
59330,0,0.40051457
59331,0,0.49816036
59332,1,0.72633344
59333,0,0.121523574
